Zonas de movilidad,Tipo de dato,Periodo,Total
Lleida,Porcentaje de población que sale del área,2020-04-26,5.66
Lleida,Porcentaje de población que sale del área,2020-04-25,8.08
Lleida,Porcentaje de población que sale del área,2020-04-24,11.64
Lleida,Porcentaje de población que sale del área,2020-04-23,11.31
Lleida,Porcentaje de población que sale del área,2020-04-22,11.62
Lleida,Porcentaje de población que sale del área,2020-04-21,10.68
Lleida,Porcentaje de población que sale del área,2020-04-20,10.4
Lleida,Porcentaje de población que sale del área,2020-04-19,5.46
Lleida,Porcentaje de población que sale del área,2020-04-18,8.0
Lleida,Porcentaje de población que sale del área,2020-04-17,11.4
Lleida,Porcentaje de población que sale del área,2020-04-16,11.73
Lleida,Porcentaje de población que sale del área,2020-04-15,11.33
Lleida,Porcentaje de población que sale del área,2020-04-14,10.46
Lleida,Porcentaje de población que sale del área,2020-04-13,5.63
Lleida,Porcentaje de población que sale del área,2020-12-04,5.47
Lleida,Porcentaje de población que sale del área,2020-11-04,6.89
Lleida,Porcentaje de población que sale del área,2020-10-04,6.48
Lleida,Porcentaje de población que sale del área,2020-09-04,9.87
Lleida,Porcentaje de población que sale del área,2020-08-04,9.98
Lleida,Porcentaje de población que sale del área,2020-07-04,9.54
Lleida,Porcentaje de población que sale del área,2020-06-04,9.19
Lleida,Porcentaje de población que sale del área,2020-05-04,5.35
Lleida,Porcentaje de población que sale del área,2020-04-04,7.03
Lleida,Porcentaje de población que sale del área,2020-03-04,9.83
Lleida,Porcentaje de población que sale del área,2020-02-04,9.04
Lleida,Porcentaje de población que sale del área,2020-01-04,8.69
Lleida,Porcentaje de población que sale del área,2020-03-31,9.07
Lleida,Porcentaje de población que sale del área,2020-03-30,9.37
Lleida,Porcentaje de población que sale del área,2020-03-28,7.39
Lleida,Porcentaje de población que sale del área,2020-03-26,11.11
Lleida,Porcentaje de población que sale del área,2020-03-24,11.1
Lleida,Porcentaje de población que sale del área,2020-03-22,5.16
Lleida,Porcentaje de población que sale del área,2020-03-20,11.12
Lleida,Porcentaje de población que sale del área,2020-03-18,11.57
Lleida,Porcentaje de población que sale del área,2020-03-16,11.9
Tarragona,Porcentaje de población que sale del área,2021-12-15,16.67
Tarragona,Porcentaje de población que sale del área,2021-12-12,11.18
Tarragona,Porcentaje de población que sale del área,2021-08-12,11.79
Tarragona,Porcentaje de población que sale del área,2021-01-12,17.13
Tarragona,Porcentaje de población que sale del área,2021-11-28,9.43
Tarragona,Porcentaje de población que sale del área,2021-11-24,15.82
Tarragona,Porcentaje de población que sale del área,2021-11-21,11.45
Tarragona,Porcentaje de población que sale del área,2021-11-17,16.76
Tarragona,Porcentaje de población que sale del área,2021-11-14,12.07
Tarragona,Porcentaje de población que sale del área,2021-10-11,16.06
Tarragona,Porcentaje de población que sale del área,2021-07-11,11.77
Tarragona,Porcentaje de población que sale del área,2021-03-11,11.87
Tarragona,Porcentaje de población que sale del área,2021-10-31,13.27
Tarragona,Porcentaje de población que sale del área,2021-10-27,16.44
Tarragona,Porcentaje de población que sale del área,2021-10-24,12.54
Tarragona,Porcentaje de población que sale del área,2021-10-20,16.28
Tarragona,Porcentaje de población que sale del área,2021-10-17,12.41
Tarragona,Porcentaje de población que sale del área,2021-10-13,15.84
Tarragona,Porcentaje de población que sale del área,2021-10-10,12.61
Tarragona,Porcentaje de población que sale del área,2021-06-10,16.72
Tarragona,Porcentaje de población que sale del área,2021-03-10,9.29
Tarragona,Porcentaje de población que sale del área,2021-09-29,16.94
Tarragona,Porcentaje de población que sale del área,2021-09-26,12.76
Tarragona,Porcentaje de población que sale del área,2021-09-22,16.3
Tarragona,Porcentaje de población que sale del área,2021-09-19,12.5
Tarragona,Porcentaje de población que sale del área,2021-09-15,16.89
Tarragona,Porcentaje de población que sale del área,2021-12-09,12.27
Tarragona,Porcentaje de población que sale del área,2021-08-09,15.73
Tarragona,Porcentaje de población que sale del área,2021-05-09,12.31
Tarragona,Porcentaje de población que sale del área,2021-01-09,14.81
Tarragona,Porcentaje de población que sale del área,2021-08-29,12.67
Tarragona,Porcentaje de población que sale del área,2021-08-25,15.12
Tarragona,Porcentaje de población que sale del área,2021-08-22,12.55
Tarragona,Porcentaje de población que sale del área,2021-08-18,15.25
Tarragona,Porcentaje de población que sale del área,2021-08-15,12.46
Tarragona,Porcentaje de población que sale del área,2021-11-08,15.32
Tarragona,Porcentaje de población que sale del área,2021-08-08,12.46
Tarragona,Porcentaje de población que sale del área,2021-04-08,15.34
Tarragona,Porcentaje de población que sale del área,2021-01-08,12.57
Tarragona,Porcentaje de población que sale del área,2021-07-28,15.75
Tarragona,Porcentaje de población que sale del área,2021-07-25,12.39
Tarragona,Porcentaje de población que sale del área,2021-07-21,16.54
Tarragona,Porcentaje de población que sale del área,2021-07-18,11.71
Tarragona,Porcentaje de población que sale del área,2021-07-14,15.9
Tarragona,Porcentaje de población que sale del área,2021-11-07,12.54
Tarragona,Porcentaje de población que sale del área,2021-07-07,16.04
Tarragona,Porcentaje de población que sale del área,2021-04-07,12.51
Tarragona,Porcentaje de población que sale del área,2021-06-30,16.51
Tarragona,Porcentaje de población que sale del área,2021-06-27,13.75
Tarragona,Porcentaje de población que sale del área,2021-06-23,10.98
Tarragona,Porcentaje de población que sale del área,2021-06-20,12.46
Tarragona,Porcentaje de población que sale del área,2021-06-16,17.29
Tarragona,Porcentaje de población que sale del área,2021-06-13,13.32
Tarragona,Porcentaje de población que sale del área,2021-09-06,17.64
Tarragona,Porcentaje de población que sale del área,2021-06-06,12.11
Tarragona,Porcentaje de población que sale del área,2021-02-06,16.56
Tarragona,Porcentaje de población que sale del área,2021-05-30,9.91
Tarragona,Porcentaje de población que sale del área,2021-05-26,14.36
Tarragona,Porcentaje de población que sale del área,2021-05-23,8.68
Tarragona,Porcentaje de población que sale del área,2021-05-19,16.79
Tarragona,Porcentaje de población que sale del área,2021-05-16,13.09
Tarragona,Porcentaje de población que sale del área,2021-12-05,14.25
Tarragona,Porcentaje de población que sale del área,2021-09-05,12.04
Tarragona,Porcentaje de población que sale del área,2021-05-05,16.06
Tarragona,Porcentaje de población que sale del área,2021-02-05,7.15
Tarragona,Porcentaje de población que sale del área,2021-04-28,15.05
Tarragona,Porcentaje de población que sale del área,2021-04-25,5.18
Tarragona,Porcentaje de población que sale del área,2021-04-21,15.22
Tarragona,Porcentaje de población que sale del área,2021-04-18,9.51
Tarragona,Porcentaje de población que sale del área,2021-04-14,15.78
Tarragona,Porcentaje de población que sale del área,2021-11-04,7.98
Tarragona,Porcentaje de población que sale del área,2021-07-04,15.93
Tarragona,Porcentaje de población que sale del área,2021-04-04,14.14
Tarragona,Porcentaje de población que sale del área,2021-03-31,16.4
Tarragona,Porcentaje de población que sale del área,2021-03-28,9.41
Tarragona,Porcentaje de población que sale del área,2021-03-24,16.07
Tarragona,Porcentaje de población que sale del área,2021-03-21,11.86
Tarragona,Porcentaje de población que sale del área,2021-03-17,16.52
Tarragona,Porcentaje de población que sale del área,2021-03-14,9.71
Tarragona,Porcentaje de población que sale del área,2021-10-03,15.62
Tarragona,Porcentaje de población que sale del área,2021-07-03,8.43
Tarragona,Porcentaje de población que sale del área,2021-03-03,15.46
Tarragona,Porcentaje de población que sale del área,2021-02-28,8.53
Tarragona,Porcentaje de población que sale del área,2021-02-24,15.06
Tarragona,Porcentaje de población que sale del área,2021-02-21,7.74
Tarragona,Porcentaje de población que sale del área,2021-02-17,15.36
Tarragona,Porcentaje de población que sale del área,2021-02-14,7.75
Tarragona,Porcentaje de población que sale del área,2021-10-02,14.53
Tarragona,Porcentaje de población que sale del área,2021-07-02,6.73
Tarragona,Porcentaje de población que sale del área,2021-03-02,14.98
Tarragona,Porcentaje de población que sale del área,2021-01-31,6.48
Tarragona,Porcentaje de población que sale del área,2021-01-27,14.66
Tarragona,Porcentaje de población que sale del área,2021-01-24,6.17
Tarragona,Porcentaje de población que sale del área,2021-01-20,14.16
Tarragona,Porcentaje de población que sale del área,2021-01-17,6.47
Tarragona,Porcentaje de población que sale del área,2021-01-13,12.76
Tarragona,Porcentaje de población que sale del área,2021-10-01,5.52
Tarragona,Porcentaje de población que sale del área,2021-06-01,9.32
Tarragona,Porcentaje de población que sale del área,2021-03-01,8.02
Tarragona,Porcentaje de población que sale del área,2020-12-30,13.11
Tarragona,Porcentaje de población que sale del área,2020-12-27,8.44
Tarragona,Porcentaje de población que sale del área,2020-12-23,14.63
Tarragona,Porcentaje de población que sale del área,2020-12-20,8.77
Tarragona,Porcentaje de población que sale del área,2020-12-16,15.86
Tarragona,Porcentaje de población que sale del área,2020-12-13,7.6
Tarragona,Porcentaje de población que sale del área,2020-09-12,15.08
Tarragona,Porcentaje de población que sale del área,2020-06-12,7.53
Tarragona,Porcentaje de población que sale del área,2020-02-12,16.01
Tarragona,Porcentaje de población que sale del área,2020-11-29,7.55
Tarragona,Porcentaje de población que sale del área,2020-11-25,16.57
Tarragona,Porcentaje de población que sale del área,2020-11-22,7.19
Tarragona,Porcentaje de población que sale del área,2020-11-18,16.89
Tarragona,Porcentaje de población que sale del área,2020-11-15,7.28
Tarragona,Porcentaje de población que sale del área,2020-11-11,15.7
Tarragona,Porcentaje de población que sale del área,2020-08-11,6.86
Tarragona,Porcentaje de población que sale del área,2020-04-11,15.77
Tarragona,Porcentaje de población que sale del área,2020-01-11,7.33
Tarragona,Porcentaje de población que sale del área,2020-10-28,17.05
Tarragona,Porcentaje de población que sale del área,2020-10-25,12.11
Tarragona,Porcentaje de población que sale del área,2020-10-21,17.51
Tarragona,Porcentaje de población que sale del área,2020-10-18,12.15
Tarragona,Porcentaje de población que sale del área,2020-10-14,19.02
Tarragona,Porcentaje de población que sale del área,2020-11-10,15.37
Tarragona,Porcentaje de población que sale del área,2020-07-10,18.77
Tarragona,Porcentaje de población que sale del área,2020-04-10,14.19
Tarragona,Porcentaje de población que sale del área,2020-09-30,14.28
Tarragona,Porcentaje de población que sale del área,2020-09-27,12.0
Tarragona,Porcentaje de población que sale del área,2020-09-23,18.19
Tarragona,Porcentaje de población que sale del área,2020-09-20,14.95
Tarragona,Porcentaje de población que sale del área,2020-09-16,19.39
Tarragona,Porcentaje de población que sale del área,2020-09-13,15.85
Tarragona,Porcentaje de población que sale del área,2020-09-09,18.92
Tarragona,Porcentaje de población que sale del área,2020-06-09,15.4
Tarragona,Porcentaje de población que sale del área,2020-02-09,17.51
Tarragona,Porcentaje de población que sale del área,2020-08-30,15.23
Tarragona,Porcentaje de población que sale del área,2020-08-26,18.58
Tarragona,Porcentaje de población que sale del área,2020-08-23,13.09
Tarragona,Porcentaje de población que sale del área,2020-08-19,18.23
Tarragona,Porcentaje de población que sale del área,2020-08-16,15.73
Tarragona,Porcentaje de población que sale del área,2020-12-08,18.71
Tarragona,Porcentaje de población que sale del área,2020-09-08,15.61
Tarragona,Porcentaje de población que sale del área,2020-05-08,19.26
Tarragona,Porcentaje de población que sale del área,2020-02-08,15.55
Tarragona,Porcentaje de población que sale del área,2020-07-29,19.49
Tarragona,Porcentaje de población que sale del área,2020-07-26,15.58
Tarragona,Porcentaje de población que sale del área,2020-07-22,19.39
Tarragona,Porcentaje de población que sale del área,2020-07-19,15.58
Tarragona,Porcentaje de población que sale del área,2020-07-15,19.84
Tarragona,Porcentaje de población que sale del área,2020-12-07,16.19
Tarragona,Porcentaje de población que sale del área,2020-08-07,19.87
