Zonas de movilidad	Tipo de dato	Periodo	Total
Cataluña	Porcentaje de población que sale del área	16/5/2021	14,16
Cataluña	Porcentaje de población que sale del área	12/5/2021	19
Cataluña	Porcentaje de población que sale del área	9/5/2021	13,84
Cataluña	Porcentaje de población que sale del área	5/5/2021	20,4
Cataluña	Porcentaje de población que sale del área	2/5/2021	8,25
Cataluña	Porcentaje de población que sale del área	28/4/2021	19,36
Cataluña	Porcentaje de población que sale del área	25/4/2021	6,5
Cataluña	Porcentaje de población que sale del área	21/4/2021	18,94
Cataluña	Porcentaje de población que sale del área	18/4/2021	11,84
Cataluña	Porcentaje de población que sale del área	14/4/2021	20,49
Cataluña	Porcentaje de población que sale del área	11/4/2021	10,43
Cataluña	Porcentaje de población que sale del área	7/4/2021	20,26
Cataluña	Porcentaje de población que sale del área	4/4/2021	13,8
Cataluña	Porcentaje de población que sale del área	31/3/2021	19,67
Cataluña	Porcentaje de población que sale del área	28/3/2021	12,01
Cataluña	Porcentaje de población que sale del área	24/3/2021	20,75
Cataluña	Porcentaje de población que sale del área	21/3/2021	13,92
Cataluña	Porcentaje de población que sale del área	17/3/2021	21,48
Cataluña	Porcentaje de población que sale del área	14/3/2021	12,16
Cataluña	Porcentaje de población que sale del área	10/3/2021	20,32
Cataluña	Porcentaje de población que sale del área	7/3/2021	10,41
Cataluña	Porcentaje de población que sale del área	3/3/2021	20,17
Cataluña	Porcentaje de población que sale del área	28/2/2021	11,15
Cataluña	Porcentaje de población que sale del área	24/2/2021	19,73
Cataluña	Porcentaje de población que sale del área	21/2/2021	10,02
Cataluña	Porcentaje de población que sale del área	17/2/2021	19,61
Cataluña	Porcentaje de población que sale del área	14/2/2021	9,62
Cataluña	Porcentaje de población que sale del área	10/2/2021	18,93
Cataluña	Porcentaje de población que sale del área	7/2/2021	8,68
Cataluña	Porcentaje de población que sale del área	3/2/2021	19,32
Cataluña	Porcentaje de población que sale del área	31/1/2021	8,95
Cataluña	Porcentaje de población que sale del área	27/1/2021	19,06
Cataluña	Porcentaje de población que sale del área	24/1/2021	8,66
Cataluña	Porcentaje de población que sale del área	20/1/2021	18,74
Cataluña	Porcentaje de población que sale del área	17/1/2021	8,52
Cataluña	Porcentaje de población que sale del área	13/1/2021	16,49
Cataluña	Porcentaje de población que sale del área	10/1/2021	7,21
Cataluña	Porcentaje de población que sale del área	6/1/2021	11,36
Cataluña	Porcentaje de población que sale del área	3/1/2021	9,53
Cataluña	Porcentaje de población que sale del área	30/12/2020	18,11
Cataluña	Porcentaje de población que sale del área	27/12/2020	11,49
Cataluña	Porcentaje de población que sale del área	23/12/2020	20,1
Cataluña	Porcentaje de población que sale del área	20/12/2020	12,05
Cataluña	Porcentaje de población que sale del área	16/12/2020	21,93
Cataluña	Porcentaje de población que sale del área	13/12/2020	10,92
Cataluña	Porcentaje de población que sale del área	9/12/2020	20,94
Cataluña	Porcentaje de población que sale del área	6/12/2020	10,68
Cataluña	Porcentaje de población que sale del área	2/12/2020	21,96
Cataluña	Porcentaje de población que sale del área	29/11/2020	10,78
Cataluña	Porcentaje de población que sale del área	25/11/2020	21,76
Cataluña	Porcentaje de población que sale del área	22/11/2020	9,73
Cataluña	Porcentaje de población que sale del área	18/11/2020	21,43
Cataluña	Porcentaje de población que sale del área	15/11/2020	9,28
Cataluña	Porcentaje de población que sale del área	11/11/2020	20,27
Cataluña	Porcentaje de población que sale del área	8/11/2020	8,89
Cataluña	Porcentaje de población que sale del área	4/11/2020	20,75
Cataluña	Porcentaje de población que sale del área	1/11/2020	9,43
Cataluña	Porcentaje de población que sale del área	28/10/2020	21,64
Cataluña	Porcentaje de población que sale del área	25/10/2020	13,64
Cataluña	Porcentaje de población que sale del área	21/10/2020	21,99
Cataluña	Porcentaje de población que sale del área	18/10/2020	13,65
Cataluña	Porcentaje de población que sale del área	14/10/2020	23,52
Cataluña	Porcentaje de población que sale del área	11/10/2020	16,13
Cataluña	Porcentaje de población que sale del área	7/10/2020	23,58
Cataluña	Porcentaje de población que sale del área	4/10/2020	15,95
Cataluña	Porcentaje de población que sale del área	30/9/2020	17,72
Cataluña	Porcentaje de población que sale del área	27/9/2020	12,75
Cataluña	Porcentaje de población que sale del área	23/9/2020	24,25
Cataluña	Porcentaje de población que sale del área	20/9/2020	16,26
Cataluña	Porcentaje de población que sale del área	16/9/2020	24,26
Cataluña	Porcentaje de población que sale del área	13/9/2020	15,58
Cataluña	Porcentaje de población que sale del área	9/9/2020	22,53
Cataluña	Porcentaje de población que sale del área	6/9/2020	15,91
Cataluña	Porcentaje de población que sale del área	2/9/2020	21,11
Cataluña	Porcentaje de población que sale del área	30/8/2020	14,37
Cataluña	Porcentaje de población que sale del área	26/8/2020	19,91
Cataluña	Porcentaje de población que sale del área	23/8/2020	11,82
Cataluña	Porcentaje de población que sale del área	19/8/2020	18,92
Cataluña	Porcentaje de población que sale del área	16/8/2020	14,22
Cataluña	Porcentaje de población que sale del área	12/8/2020	19,13
Cataluña	Porcentaje de población que sale del área	9/8/2020	14,79
Cataluña	Porcentaje de población que sale del área	5/8/2020	20,3
Cataluña	Porcentaje de población que sale del área	2/8/2020	15,4
Cataluña	Porcentaje de población que sale del área	29/7/2020	22,58
Cataluña	Porcentaje de población que sale del área	26/7/2020	15,83
Cataluña	Porcentaje de población que sale del área	22/7/2020	22,63
Cataluña	Porcentaje de población que sale del área	19/7/2020	15,68
Cataluña	Porcentaje de población que sale del área	15/7/2020	24,15
Cataluña	Porcentaje de población que sale del área	12/7/2020	17,03
Cataluña	Porcentaje de población que sale del área	8/7/2020	23,93
Cataluña	Porcentaje de población que sale del área	5/7/2020	17,78
Cataluña	Porcentaje de población que sale del área	1/7/2020	24,22
Cataluña	Porcentaje de población que sale del área	28/6/2020	17,33
Cataluña	Porcentaje de población que sale del área	24/6/2020	16,92
Cataluña	Porcentaje de población que sale del área	20/6/2020	20,25
Cataluña	Porcentaje de población que sale del área	19/6/2020	22,44
Cataluña	Porcentaje de población que sale del área	18/6/2020	21,7
Cataluña	Porcentaje de población que sale del área	17/6/2020	21,88
Cataluña	Porcentaje de población que sale del área	16/6/2020	21,19
Cataluña	Porcentaje de población que sale del área	15/6/2020	20,76
Cataluña	Porcentaje de población que sale del área	14/6/2020	16,6
Cataluña	Porcentaje de población que sale del área	13/6/2020	19,03
Cataluña	Porcentaje de población que sale del área	12/6/2020	20,22
Cataluña	Porcentaje de población que sale del área	11/6/2020	21,12
Cataluña	Porcentaje de población que sale del área	10/6/2020	20,79
Cataluña	Porcentaje de población que sale del área	9/6/2020	18,32
Cataluña	Porcentaje de población que sale del área	8/6/2020	17,71
Cataluña	Porcentaje de población que sale del área	7/6/2020	12,79
Cataluña	Porcentaje de población que sale del área	6/6/2020	17,49
Cataluña	Porcentaje de población que sale del área	5/6/2020	20,25
Cataluña	Porcentaje de población que sale del área	4/6/2020	19,09
Cataluña	Porcentaje de población que sale del área	3/6/2020	19,74
Cataluña	Porcentaje de población que sale del área	2/6/2020	19,5
Cataluña	Porcentaje de población que sale del área	1/6/2020	15,87
Cataluña	Porcentaje de población que sale del área	31/5/2020	13,13
Cataluña	Porcentaje de población que sale del área	30/5/2020	15,2
Cataluña	Porcentaje de población que sale del área	29/5/2020	18,98
Cataluña	Porcentaje de población que sale del área	28/5/2020	19,11
Cataluña	Porcentaje de población que sale del área	27/5/2020	18,87
Cataluña	Porcentaje de población que sale del área	26/5/2020	18,69
Cataluña	Porcentaje de población que sale del área	25/5/2020	17,22
Cataluña	Porcentaje de población que sale del área	24/5/2020	10,38
Cataluña	Porcentaje de población que sale del área	23/5/2020	12,95
Cataluña	Porcentaje de población que sale del área	22/5/2020	16,93
Cataluña	Porcentaje de población que sale del área	21/5/2020	17,05
Cataluña	Porcentaje de población que sale del área	20/5/2020	16,82
Cataluña	Porcentaje de población que sale del área	19/5/2020	16,86
Cataluña	Porcentaje de población que sale del área	18/5/2020	15,45
Cataluña	Porcentaje de población que sale del área	17/5/2020	8,2
Cataluña	Porcentaje de población que sale del área	16/5/2020	10,89
Cataluña	Porcentaje de población que sale del área	15/5/2020	15,01
Cataluña	Porcentaje de población que sale del área	14/5/2020	15,71
Cataluña	Porcentaje de población que sale del área	13/5/2020	15,85
Cataluña	Porcentaje de población que sale del área	12/5/2020	15,9
Cataluña	Porcentaje de población que sale del área	11/5/2020	13,88
Cataluña	Porcentaje de población que sale del área	10/5/2020	7,28
Cataluña	Porcentaje de población que sale del área	9/5/2020	8,38
Cataluña	Porcentaje de población que sale del área	8/5/2020	14,53
Cataluña	Porcentaje de población que sale del área	7/5/2020	14,41
Cataluña	Porcentaje de población que sale del área	6/5/2020	14,38
Cataluña	Porcentaje de población que sale del área	5/5/2020	15,12
Cataluña	Porcentaje de población que sale del área	4/5/2020	13,84
Cataluña	Porcentaje de población que sale del área	3/5/2020	8,03
Cataluña	Porcentaje de población que sale del área	2/5/2020	8,48
Cataluña	Porcentaje de población que sale del área	1/5/2020	7,81
Cataluña	Porcentaje de población que sale del área	30/4/2020	12,57
Cataluña	Porcentaje de población que sale del área	29/4/2020	12,32
Cataluña	Porcentaje de población que sale del área	28/4/2020	12,2
Cataluña	Porcentaje de población que sale del área	27/4/2020	11,42
Cataluña	Porcentaje de población que sale del área	26/4/2020	6,36
Cataluña	Porcentaje de población que sale del área	25/4/2020	8,19
Cataluña	Porcentaje de población que sale del área	24/4/2020	11,83
Cataluña	Porcentaje de población que sale del área	23/4/2020	11,67
Cataluña	Porcentaje de población que sale del área	22/4/2020	12,11
Cataluña	Porcentaje de población que sale del área	21/4/2020	11,44
Cataluña	Porcentaje de población que sale del área	20/4/2020	11,01
Cataluña	Porcentaje de población que sale del área	19/4/2020	6,02
Cataluña	Porcentaje de población que sale del área	18/4/2020	8,14
Cataluña	Porcentaje de población que sale del área	17/4/2020	11,57
Cataluña	Porcentaje de población que sale del área	16/4/2020	12,25
Cataluña	Porcentaje de población que sale del área	15/4/2020	11,59
Cataluña	Porcentaje de población que sale del área	14/4/2020	10,71
Cataluña	Porcentaje de población que sale del área	13/4/2020	6,32
Cataluña	Porcentaje de población que sale del área	12/4/2020	6,18
Cataluña	Porcentaje de población que sale del área	11/4/2020	7,33
Cataluña	Porcentaje de población que sale del área	10/4/2020	6,92
Cataluña	Porcentaje de población que sale del área	9/4/2020	9,7
Cataluña	Porcentaje de población que sale del área	8/4/2020	9,9
Cataluña	Porcentaje de población que sale del área	7/4/2020	9,92
Cataluña	Porcentaje de población que sale del área	6/4/2020	9,28
Cataluña	Porcentaje de población que sale del área	5/4/2020	6,09
Cataluña	Porcentaje de población que sale del área	4/4/2020	7,59
Cataluña	Porcentaje de población que sale del área	3/4/2020	10,16
Cataluña	Porcentaje de población que sale del área	2/4/2020	9,36
Cataluña	Porcentaje de población que sale del área	1/4/2020	9,22
Cataluña	Porcentaje de población que sale del área	31/3/2020	9,61
Cataluña	Porcentaje de población que sale del área	30/3/2020	9,72
Cataluña	Porcentaje de población que sale del área	28/3/2020	8,24
Cataluña	Porcentaje de población que sale del área	26/3/2020	11,65
Cataluña	Porcentaje de población que sale del área	24/3/2020	11,81
Cataluña	Porcentaje de población que sale del área	22/3/2020	6,09
Cataluña	Porcentaje de población que sale del área	20/3/2020	12,03
Cataluña	Porcentaje de población que sale del área	18/3/2020	12,73
Cataluña	Porcentaje de población que sale del área	16/3/2020	13,77
Cataluña	Porcentaje de población que sale del área	18/11/2019	32,91
Barcelona	Porcentaje de población que sale del área	15/12/2021	24,76
Barcelona	Porcentaje de población que sale del área	12/12/2021	14,85
Barcelona	Porcentaje de población que sale del área	8/12/2021	14,16
Barcelona	Porcentaje de población que sale del área	1/12/2021	25,37
Barcelona	Porcentaje de población que sale del área	28/11/2021	12,61
